Unnamed: 0,id,tweet_id,username,followers_count,user_verified,text,created_at,like_count,retweet_count,reply_count,location,lang,generation,ass_hashtags,keyword_exists,prep_text,created_at.1,year,month,day,week,time,hour,minute,vader_polarity,bert_polarity
1997,17734,1418304735682105348,ZMPolitics,5965,False,Police arrest 15 people for malicious damage to property in Sioma | Zambian Politics News -  ... (Read More: https://t.co/MdG9km4o7K) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/XnXOxU5hcu,2021-07-22 22:19:34+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,police arrest 15 people malicious damage property sioma zambian politics news read,2021-07-22,2021,7,22,29,22:19:34,22,19,Negative,Negative
1998,17735,1418259146906947586,ZMPolitics,5965,False,Failure is written in pencil | Zambian Politics News -  ... (Read More: https://t.co/SLqmnhDOVl) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/L1MKsEjZKU,2021-07-22 19:18:25+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,failure written pencil zambian politics news read,2021-07-22,2021,7,22,29,19:18:25,19,18,Negative,Negative
1999,17736,1418213591535161352,ZMPolitics,5965,False,Good News for Zambians! | Zambian Politics News -  ... (Read More: https://t.co/4l0DN7RjDS) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/gwfHjnTSpG,2021-07-22 16:17:24+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,good news zambian zambian politics news read,2021-07-22,2021,7,22,29,16:17:24,16,17,Neutral,Positive
2000,17738,1418183843790692358,zadama24,122683,False,"#ZambiaDecides In 21 Days

August 12, 2021 General Election https://t.co/IYAgXIX8Fc",2021-07-22 14:19:11+02,3,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides,True,21 day august 12 2021 general election,2021-07-22,2021,7,22,29,14:19:11,14,19,Neutral,Neutral
2001,17739,1418168065565601794,ZMPolitics,5965,False,30-year-old convicted for trafficking female friend to work as a maid to Turkey | Zambian Politics News -  ... (Read More: https://t.co/4M6ZLH0qDS) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/FsUgjjR324,2021-07-22 13:16:29+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,30yearold convicted trafficking female friend work maid turkey zambian politics news read,2021-07-22,2021,7,22,29,13:16:29,13,16,Neutral,Negative
2002,17740,1418149713350627331,KhozhiJ,1731,False,"@itsyourgirltash @FaithAlakas @LaylaChimmy @susan_kamanga @BeatricePhiri15 I feel for you my lovely friend. 
#YouthVote2021 #ZambiaDecides",2021-07-22 12:03:34+02,2,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,lovely friend,2021-07-22,2021,7,22,29,12:03:34,12,3,Positive,Positive
2003,17741,1418145400062627842,OwusuSamG,35851,False,Did you vote in the last elections? what pointers (do's and don'ts) do you think someone going to vote for the first time should know? #YouthVote #ZambiaDecides #RoadTo12Aug https://t.co/TEDwwjGgnl,2021-07-22 11:46:25+02,2,1,1,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#youthvote #zambiadecides #roadto12aug,True,vote last election pointer donts think someone going vote first time know,2021-07-22,2021,7,22,29,11:46:25,11,46,Neutral,Neutral
2004,17742,1418138189710123008,KhozhiJ,1731,False,"THIS IS TRUE..
BE PART OF THE CHANGE. 
#YOUTHVOTE2021 #ZAMBIADECIDES https://t.co/XyFxiMuHUx",2021-07-22 11:17:46+02,4,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,true part change,2021-07-22,2021,7,22,29,11:17:46,11,17,Positive,Positive
2005,17743,1418125894430961666,KhozhiJ,1731,False,MEDS THELIZ NO! THIS IS NOT GOOD AT ALL. #YOUTHVOTE2021 #ZAMBIADECIDES https://t.co/mkexWXjs9G,2021-07-22 10:28:55+02,12,2,1,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,med theliz good,2021-07-22,2021,7,22,29,10:28:55,10,28,Negative,Negative
2006,17744,1418122548152315904,ZMPolitics,5965,False,PF has performed beyond people’s expectations – Mabumba | Zambian Politics News -  ... (Read More: https://t.co/UW8MOSpuMo) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/IpIW4Aq9YK,2021-07-22 10:15:37+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,pf performed beyond people expectation mabumba zambian politics news read,2021-07-22,2021,7,22,29,10:15:37,10,15,Neutral,Neutral
2007,17746,1418100558540443648,KhozhiJ,1731,False,"Ladies how is it out there. do you have access to these items ? how is the pricing? is it affordable?
@FaithAlakas @LaylaChimmy @susan_kamanga @BeatricePhiri15
 #YouthVote2021 #ZambiaDecides https://t.co/cS34BY7hd8",2021-07-22 08:48:14+02,20,3,2,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,lady access item pricing affordable,2021-07-22,2021,7,22,29,08:48:14,8,48,Neutral,Neutral
2008,17747,1418100461471678466,MemoryMudenda2,99,False,"We continue counting down to democratic accountability
Only 20 days remaining 

#YouthVote2021 
#zambiadecides https://t.co/njtv6MeEPK",2021-07-22 08:47:51+02,5,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#youthvote2021 #zambiadecides,True,continue counting democratic accountability 20 day remaining,2021-07-22,2021,7,22,29,08:47:51,8,47,Neutral,Neutral
2009,17748,1418088951202598916,KhozhiJ,1731,False,TIME HAS GONE. #YOUTHVOTE2021 #ZAMBIADECIDES https://t.co/Hsuj7m9Lcg,2021-07-22 08:02:07+02,3,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,time gone,2021-07-22,2021,7,22,29,08:02:07,8,2,Neutral,Neutral
2010,17749,1418088417691410454,ZambiaAsks,9934,False,"20 days left to vote! 😎
#YouthVote2021 #ZambiaDecides https://t.co/8eTytixZIJ",2021-07-22 08:00:00+02,18,6,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,20 day left vote,2021-07-22,2021,7,22,29,08:00:00,8,0,Positive,Neutral
2011,17750,1418076923838730241,ZMPolitics,5965,False,Mysteriously conquering the world with hair and nails | Zambian Politics News -  ... (Read More: https://t.co/qpzRUOgexZ) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides,2021-07-22 07:14:19+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,mysteriously conquering world hair nail zambian politics news read,2021-07-22,2021,7,22,29,07:14:19,7,14,Neutral,Neutral
2012,17751,1418072397392011264,misheck_cheleka,6613,False,"#ZedTwitter 
We have a few days to make a decision on our next five years journey

#GetOutToVote #ZambiaDecides #YouthVote2021 https://t.co/p1y8wJf9GR",2021-07-22 06:56:20+02,3,1,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zedtwitter #getouttovote #zambiadecides #youthvote2021,True,day make decision next five year journey,2021-07-22,2021,7,22,29,06:56:20,6,56,Neutral,Neutral
2013,17752,1418031399194476552,ZMPolitics,5965,False,"Women aged 26 arrested for assaulting husband aged 43 with a knife, police say | Zambian Politics News -  ... (Read More: https://t.co/jIwCEMW5GA) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/rL1xuz9TGx",2021-07-22 04:13:25+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,woman aged 26 arrested assaulting husband aged 43 knife police zambian politics news read,2021-07-22,2021,7,22,29,04:13:25,4,13,Negative,Negative
2014,17753,1417985873916960769,ZMPolitics,5965,False,Chazanga hoodlums shift to Police Premises in underwear | Zambian Politics News -  ... (Read More: https://t.co/HngjucCJqQ) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/PXSLCrFW46,2021-07-22 01:12:31+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,chazanga hoodlum shift police premise underwear zambian politics news read,2021-07-22,2021,7,22,29,01:12:31,1,12,Neutral,Neutral
2015,17754,1417940281668816905,ZMPolitics,5965,False,‘The law should not be bad or selective’ | Zambian Politics News -  ... (Read More: https://t.co/n95RylzwLj) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/uHSH2WbbjN,2021-07-21 22:11:21+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,law bad selective zambian politics news read,2021-07-21,2021,7,21,29,22:11:21,22,11,Neutral,Neutral
2016,17755,1417894707695431680,ZMPolitics,5965,False,Police monitoring social media arrest five people for proposing violence | Zambian Politics News -  ... (Read More: https://t.co/vR0s17xUxK) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/vIpL3Sylzj,2021-07-21 19:10:16+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,police monitoring social medium arrest five people proposing violence zambian politics news read,2021-07-21,2021,7,21,29,19:10:16,19,10,Negative,Negative
2017,17757,1417864916216733700,LaylaChimmy,2192,False,"So sad! Instead of addressing us with important issues they're busy nama competition Yama giving out ma facemasks 🙄🙄😢.
#YouVote2021
#ZambiaDecides https://t.co/T2NEvQc51g",2021-07-21 17:11:53+02,0,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#youvote2021 #zambiadecides,True,sad instead addressing u important issue busy nama competition yama giving facemasks,2021-07-21,2021,7,21,29,17:11:53,17,11,Negative,Negative
2018,17758,1417803678292058116,ZMPolitics,5965,False,"Zamtel commences key expansion works of data network, promises superior Internet experience | Zambian Politics News -  ... (Read More: https://t.co/g0zlW253lF) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/mv2q918vwV",2021-07-21 13:08:33+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,zamtel commences key expansion work data network promise superior internet experience zambian politics news read,2021-07-21,2021,7,21,29,13:08:33,13,8,Positive,Positive
2019,17759,1417801004024795136,chongomedley,17502,False,"These are the kind of issues that need to be addressed during the campaigns, but no, they are so focused on throwing shade at each other. Childish.
#YouthVote2021 #ZambiaDecides https://t.co/llnb67eWMw",2021-07-21 12:57:55+02,13,3,0,"Kabwata Baptist Church, Chilimbulu Road, Libala, Lusaka, Lusaka District, Lusaka Province, Zambia",en,1,#youthvote2021 #zambiadecides,True,kind issue need addressed campaign focused throwing shade childish,2021-07-21,2021,7,21,29,12:57:55,12,57,Neutral,Negative
2020,17761,1417758115597099008,ZMPolitics,5965,False,Hardwired for success | Zambian Politics News -  ... (Read More: https://t.co/Fum0QbNC1Y) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/ovJQjVJ0jT,2021-07-21 10:07:30+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,hardwired success zambian politics news read,2021-07-21,2021,7,21,29,10:07:30,10,7,Positive,Neutral
2021,17762,1417750625820024834,MemoryMudenda2,99,False,"#countingdowntodemocratic
 accountability
#YouthVote2021 
#zambiadecides https://t.co/23UrFLd9Xt",2021-07-21 09:37:44+02,5,0,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#countingdowntodemocratic #youthvote2021 #zambiadecides,True,accountability,2021-07-21,2021,7,21,29,09:37:44,9,37,Neutral,Neutral
2022,17763,1417739031409012737,KhozhiJ,1731,False,"This is exactly what I'm talking about. #YouthVote2021 #ZambiaDecides 
#icantwaittovote https://t.co/yOARg5Wu4z",2021-07-21 08:51:40+02,1,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides #icantwaittovote,True,exactly talking,2021-07-21,2021,7,21,29,08:51:40,8,51,Neutral,Neutral
2023,17764,1417738632673308672,KhozhiJ,1731,False,"My Guy...2.2 Billion? this is worse aah. are you not tired? coz I am.😐 Time to decide is now. 21days and we still counting down. 
#YouthVote2021 #ZambiaDecides https://t.co/qPdMzOhWQz",2021-07-21 08:50:04+02,8,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,guy 22 billion worse aah tired coz time decide 21days still counting,2021-07-21,2021,7,21,29,08:50:04,8,50,Neutral,Negative
2024,17767,1417712520408752131,ZMPolitics,5965,False,Diaz-Canel calls for ‘a heart the size of Cuba’s difficulties’ | Zambian Politics News -  ... (Read More: https://t.co/oGVq4RyPXh) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/fO4M0CXqZK,2021-07-21 07:06:19+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,diazcanel call heart size cuba difficulty zambian politics news read,2021-07-21,2021,7,21,29,07:06:19,7,6,Positive,Neutral
2025,17768,1417710933959401472,ZambiaAsks,9934,False,"Join the ACA and partner radio stations as we continue our regional syndicated radio shows discussing public resource management and the cost of living. 
#YouthVote2021 #ZambiaDecides https://t.co/jnU53NIdhc",2021-07-21 07:00:01+02,6,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,join aca partner radio station continue regional syndicated radio show discussing public resource management cost living,2021-07-21,2021,7,21,29,07:00:01,7,0,Neutral,Neutral
2026,17769,1417667086260768772,ZMPolitics,5965,False,PF Chawama Township constituency office gutted | Zambian Politics News -  ... (Read More: https://t.co/X5k9G4iKIo) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/4w2sbOl9SU,2021-07-21 04:05:47+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,pf chawama township constituency office gutted zambian politics news read,2021-07-21,2021,7,21,29,04:05:47,4,5,Neutral,Neutral
2027,17770,1417621536081649665,ZMPolitics,5965,False,When will ECZ stop Lungu from campaigning? | Zambian Politics News -  ... (Read More: https://t.co/LUVUPTkZKs) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/Tb0EYrmRu1,2021-07-21 01:04:46+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,ecz stop lungu campaigning zambian politics news read,2021-07-21,2021,7,21,29,01:04:46,1,4,Neutral,Neutral
2028,17771,1417530422850957323,ZMPolitics,5965,False,Lusaka robbers make police sweat for their debt swap | Zambian Politics News -  ... (Read More: https://t.co/gO3ZwAygBa) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/wtNKQC7YCB,2021-07-20 19:02:43+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,lusaka robber make police sweat debt swap zambian politics news read,2021-07-20,2021,7,20,29,19:02:43,19,2,Neutral,Neutral
2029,17772,1417484778211848201,ZMPolitics,5965,False,CONCOURT HANDICAPPED THE NATION…by declaring Lungu eligible – Akafumba | Zambian Politics News -  ... (Read More: https://t.co/Pli6gWhyGj) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/8P4fVqMe0l,2021-07-20 16:01:21+02,1,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,concourt handicapped nation declaring lungu eligible akafumba zambian politics news read,2021-07-20,2021,7,20,29,16:01:21,16,1,Neutral,Neutral
2030,17773,1417439290162925568,ZMPolitics,5965,False,Lusaka woman aged 23 and three men appear in Court for alleged murder of Dr Mwengwe | Zambian Politics News -  ... (Read More: https://t.co/YApKAT9SoV) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/OIoYk9h8OL,2021-07-20 13:00:36+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,lusaka woman aged 23 three men appear court alleged murder dr mwengwe zambian politics news read,2021-07-20,2021,7,20,29,13:00:36,13,0,Negative,Negative
2031,17774,1417417231756152840,Sulekile6,442,False,"All this while i was of the impression that change is the only constant..a neccessity for growth.Abasambilila beebele No🙄🤔
#mycountrypipo #nkanduluo #zambiadecides",2021-07-20 11:32:57+02,0,0,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#mycountrypipo #nkanduluo #zambiadecides,True,wa impression change constant neccessity growthabasambilila beebele,2021-07-20,2021,7,20,29,11:32:57,11,32,Neutral,Neutral
2032,17775,1417412447653318661,AfricasMartha,11965,False,"Are you excited about August 12th?
#ZambiaDecides
#ZambiaElections
#ZambiaElectionsWatch",2021-07-20 11:13:56+02,2,0,0,Zambia,en,1,#zambiadecides #zambiaelections #zambiaelectionswatch,True,excited august 12th,2021-07-20,2021,7,20,29,11:13:56,11,13,Neutral,Neutral
2033,17776,1417410307912257536,Evenschola,429,False,and the countdown continues #zambiadecides https://t.co/miZGfwsTDh,2021-07-20 11:05:26+02,2,0,0,"Chilenje, Lusaka, Lusaka District, Lusaka Province, Zambia",en,1,#zambiadecides,True,countdown continues,2021-07-20,2021,7,20,29,11:05:26,11,5,Neutral,Neutral
2034,17777,1417405042743730178,MalinawaMathias,903,False,"Some muzisians sang: ""alasakamana nabalwele"", how can they be so blind?

Meanwhile, our health institutions are underfunded, and not fully stocked on medical supplies. Also under equiped to facilitate even the simplest of procedures.12-08-2021
#zambiadecides #youthcastyourvote https://t.co/XQeAkF1QTi",2021-07-20 10:44:30+02,1,0,0,,en,1,#zambiadecides #youthcastyourvote,True,muzisians sang alasakamana nabalwele blind meanwhile health institution underfunded fully stocked medical supply also equiped facilitate even simplest procedures12082021,2021-07-20,2021,7,20,29,10:44:30,10,44,Negative,Negative
2035,17778,1417394631092887572,TongaBooGeo,5048,False,"It seemed so far but we almost there..
Are you ready for your voice to be heard.?
The days are fast approaching...
Your vote, your right..
#YouthVote2021
#ZambiaDecides https://t.co/Cy9Bk2hfFP",2021-07-20 10:03:08+02,2,2,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,seemed far almost ready voice heard day fast approaching vote right,2021-07-20,2021,7,20,29,10:03:08,10,3,Positive,Neutral
2036,17779,1417393855238922271,ZMPolitics,5965,False,Court dismisses Kalomo land case against Hichilema | Zambian Politics News -  ... (Read More: https://t.co/Bna3rWTUPf) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/LJxXi8WPrv,2021-07-20 10:00:03+02,2,1,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,court dismisses kalomo land case hichilema zambian politics news read,2021-07-20,2021,7,20,29,10:00:03,10,0,Neutral,Neutral
2037,17780,1417363648457043974,ZambiaAsks,9934,False,"22 days left to vote. Are you ready? 😎
#YouthVote2021 #ZambiaDecides https://t.co/OR9Y4MvHhG",2021-07-20 08:00:01+02,4,4,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,22 day left vote ready,2021-07-20,2021,7,20,29,08:00:01,8,0,Positive,Neutral
2038,17781,1417257161462276097,ZMPolitics,5965,False,"Even if Southern Province don’t vote for PF, it will still win – Mbewe | Zambian Politics News -  ... (Read More: https://t.co/kMZYFMoxbR) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/wmIYAXoxas",2021-07-20 00:56:53+02,0,0,1,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,even southern province vote pf still win mbewe zambian politics news read,2021-07-20,2021,7,20,29,00:56:53,0,56,Positive,Neutral
2039,17964,1410222371512926216,Syancheka_Thom,18884,False,Mocking Zambians taken to another level. #zambiadecides https://t.co/n3XqB4sqsU,2021-06-30 15:03:08+02,55,7,6,"Kitwe, Kitwe District, Copperbelt Province, 1001, Zambia",en,1,#zambiadecides,True,mocking zambian taken another level,2021-06-30,2021,6,30,26,15:03:08,15,3,Neutral,Negative
2040,17783,1417166027339800578,ZMPolitics,5965,False,Mubanga and Barbra leave behind a 2 days baby boy | Zambian Politics News -  ... (Read More: https://t.co/wlXgO8V0We) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/5YgHvfhwL8,2021-07-19 18:54:45+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,mubanga barbra leave behind 2 day baby boy zambian politics news read,2021-07-19,2021,7,19,29,18:54:45,18,54,Neutral,Neutral
2041,17784,1417120423670657028,ZMPolitics,5965,False,VOTING LUNGU SUICIDAL…PF will finish off whatever little life still remains – M’membe | Zambian Politics News -  ... (Read More: https://t.co/93r5PJNyC3) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/5CFP9xpfza,2021-07-19 15:53:32+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,voting lungu suicidal pf finish whatever little life still remains mmembe zambian politics news read,2021-07-19,2021,7,19,29,15:53:32,15,53,Neutral,Neutral
2042,17785,1417119193200304132,NixiiB,3617,False,"This is despite the Electoral Process Act 35 of 2016 mandating that: ""8. (1) A public television, radio and electronic media shall allocate public air time equally to all political parties and candidates for their political broadcasts."" #ZedTwitter #ZambiaDecides",2021-07-19 15:48:39+02,5,1,0,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",en,1,#zedtwitter #zambiadecides,True,despite electoral process act 35 2016 mandating 8 1 public television radio electronic medium shall allocate public air time equally political party candidate political broadcast,2021-07-19,2021,7,19,29,15:48:39,15,48,Neutral,Neutral
2043,17786,1417110864780484611,NixiiB,3617,False,"The Electoral Commission mandated that all parties should get *30 seconds* of airtime per day on the national broadcaster. That's a phenomenally low bar.

And it says nothing about Prime Time... so 30 seconds at 3 am? 🤔

#ZambiaDecides #Zambia #ZedTwitter https://t.co/4OI5Qr7Gdi",2021-07-19 15:15:33+02,12,7,3,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",en,1,#zambiadecides #zambia #zedtwitter,True,electoral commission mandated party 30 second airtime per day national broadcaster phenomenally low bar nothing prime time 30 second 3,2021-07-19,2021,7,19,29,15:15:33,15,15,Neutral,Negative
2044,17787,1417074886934208516,ZMPolitics,5965,False,Why compare prices across countries? | Zambian Politics News -  ... (Read More: https://t.co/jDjpvpOzWG) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/H1pRevWPYt,2021-07-19 12:52:35+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,compare price across country zambian politics news read,2021-07-19,2021,7,19,29,12:52:35,12,52,Neutral,Neutral
2045,17788,1417074773885169665,jones_jmb,1237,False,"🤔
The comedy writes itself.
23 Days Left
 
#ZambiaDecides
#YouthVote https://t.co/wgPNSY4rj9",2021-07-19 12:52:08+02,0,0,0,,en,1,#zambiadecides #youthvote,True,comedy writes 23 day left,2021-07-19,2021,7,19,29,12:52:08,12,52,Neutral,Neutral
2046,17789,1417045741151965184,The2nd_janet,10147,False,"I know the current economic situations have opened up your brains, am confident enough you know what to do. Only 23 days to go
#YouthVote2021 
#Zambiadecides https://t.co/I5IvIVrQmn",2021-07-19 10:56:46+02,2,1,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,know current economic situation opened brain confident enough know 23 day,2021-07-19,2021,7,19,29,10:56:46,10,56,Neutral,Positive
2047,17790,1417029284426813443,ZMPolitics,5965,False,Govt freezes salary deductions from civil servants for the next three months | Zambian Politics News -  ... (Read More: https://t.co/kyk9SJFtcm) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/fIWMHdqb2F,2021-07-19 09:51:23+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,govt freeze salary deduction civil servant next three month zambian politics news read,2021-07-19,2021,7,19,29,09:51:23,9,51,Neutral,Neutral
2048,17791,1417004650725875720,FirstZambian,4172,False,"Come August 12, let us do the right thing and vote for Hakainde Hichilema and the UPND for a better Zambia for all.
#ZambiaDecides
#Vote4HH
#Time4Change 👋🏾🇿🇲",2021-07-19 08:13:30+02,12,2,0,"Nanno, Ville d'Anaunia, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38093, Italia",en,1,#zambiadecides #vote4hh #time4change,True,come august 12 let u right thing vote hakainde hichilema upnd better zambia,2021-07-19,2021,7,19,29,08:13:30,8,13,Positive,Positive
2049,17793,1417001255054893057,ZambiaAsks,9934,False,"23 days and counting. Are you ready for 12th August? 
Your vote, your right.
#YouthVote2021 #ZambiaDecides https://t.co/Pu36VejMN6",2021-07-19 08:00:00+02,13,9,3,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#youthvote2021 #zambiadecides,True,23 day counting ready 12th august vote right,2021-07-19,2021,7,19,29,08:00:00,8,0,Neutral,Neutral
2050,17794,1416993705408540673,ZambiaAsks,9934,False,"Join us for a series of regional and national syndicated radio shows discussing various topics beginning today when we focus on Central, Copperbelt,  Muchinga and North Western Provinces. 
#ZambiaDecides #Youthvote2021 #ZambiaAsks https://t.co/R0cX20uKdl",2021-07-19 07:30:00+02,11,6,0,"Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",en,1,#zambiadecides #youthvote2021 #zambiaasks,True,join u series regional national syndicated radio show discussing various topic beginning today focus central copperbelt muchinga north western province,2021-07-19,2021,7,19,29,07:30:00,7,30,Neutral,Neutral
2051,17795,1416892695067381762,ZMPolitics,5965,False,"PF is far much better than UPND, says Chishimba Kambwili | Zambian Politics News -  ... (Read More: https://t.co/Tz4mzpDvur) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/AH6h1sJ6bV",2021-07-19 00:48:37+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,pf far much better upnd chishimba kambwili zambian politics news read,2021-07-19,2021,7,19,29,00:48:37,0,48,Neutral,Positive
2052,17796,1416847112474607616,ZMPolitics,5965,False,"We must not allow misinformation and hate speech to thrive, urges Sifile | Zambian Politics News -  ... (Read More: https://t.co/CNtxOd4aJA) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/mNyOMqFmhT",2021-07-18 21:47:30+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,must allow misinformation hate speech thrive urge sifile zambian politics news read,2021-07-18,2021,7,18,28,21:47:30,21,47,Negative,Negative
2053,17797,1416801639713939457,ZMPolitics,5965,False,"You can’t hide from COVID-19, as 200 people hide in a bar to drink | Zambian Politics News -  ... (Read More: https://t.co/W9Hw7moVNV) #RT #Zambia #Africa #Politics #ZedTwitter #ZambiaDecides https://t.co/raUorruwcb",2021-07-18 18:46:48+02,0,0,0,Zambia,en,1,#rt #zambia #africa #politics #zedtwitter #zambiadecides,True,hide covid19 200 people hide bar drink zambian politics news read,2021-07-18,2021,7,18,28,18:46:48,18,46,Neutral,Neutral
